loan_id,borrower_name,property_state,principal_balance,interest_rate,origination_date,maturity_date
LN_MSV_4003,Massive Borrower 4003,TX,215738,9.70,2024-01-01,2054-01-01
LN_MSV_4004,Massive Borrower 4004,TX,460527,2.80,2024-01-01,2054-01-01
LN_MSV_4005,Massive Borrower 4005,TX,103407,5.30,2024-01-01,2054-01-01
LN_MSV_4006,Massive Borrower 4006,TX,496807,8.10,2024-01-01,2054-01-01
LN_MSV_4007,Massive Borrower 4007,TX,189835,1.60,2024-01-01,2054-01-01
LN_MSV_4008,Massive Borrower 4008,TX,65425,1.80,2024-01-01,2054-01-01
LN_MSV_4009,Massive Borrower 4009,TX,275473,9.40,2024-01-01,2054-01-01
LN_MSV_4010,Massive Borrower 4010,TX,234416,5.90,2024-01-01,2054-01-01
LN_MSV_4011,Massive Borrower 4011,TX,470012,4.40,2024-01-01,2054-01-01
LN_MSV_4012,Massive Borrower 4012,TX,367274,4.10,2024-01-01,2054-01-01
LN_MSV_4013,Massive Borrower 4013,TX,362733,8.80,2024-01-01,2054-01-01
LN_MSV_4014,Massive Borrower 4014,TX,119164,4.90,2024-01-01,2054-01-01
LN_MSV_4015,Massive Borrower 4015,TX,335256,6.10,2024-01-01,2054-01-01
LN_MSV_4016,Massive Borrower 4016,TX,181031,3.40,2024-01-01,2054-01-01
LN_MSV_4017,Massive Borrower 4017,TX,138673,5.60,2024-01-01,2054-01-01
LN_MSV_4018,Massive Borrower 4018,TX,150167,4.70,2024-01-01,2054-01-01
LN_MSV_4019,Massive Borrower 4019,TX,353781,7.10,2024-01-01,2054-01-01
LN_MSV_4020,Massive Borrower 4020,TX,492822,2.60,2024-01-01,2054-01-01
LN_MSV_4021,Massive Borrower 4021,TX,233725,9.50,2024-01-01,2054-01-01
LN_MSV_4022,Massive Borrower 4022,TX,162640,9.10,2024-01-01,2054-01-01
LN_MSV_4023,Massive Borrower 4023,TX,449221,6.60,2024-01-01,2054-01-01
LN_MSV_4024,Massive Borrower 4024,TX,395154,7.10,2024-01-01,2054-01-01
LN_MSV_4025,Massive Borrower 4025,TX,140814,8.40,2024-01-01,2054-01-01
LN_MSV_4026,Massive Borrower 4026,TX,158738,3.00,2024-01-01,2054-01-01
LN_MSV_4027,Massive Borrower 4027,TX,73982,7.50,2024-01-01,2054-01-01
LN_MSV_4028,Massive Borrower 4028,TX,221783,8.20,2024-01-01,2054-01-01
LN_MSV_4029,Massive Borrower 4029,TX,332876,5.40,2024-01-01,2054-01-01
LN_MSV_4030,Massive Borrower 4030,TX,390261,7.80,2024-01-01,2054-01-01
LN_MSV_4031,Massive Borrower 4031,TX,144597,10.00,2024-01-01,2054-01-01
LN_MSV_4032,Massive Borrower 4032,TX,144877,7.40,2024-01-01,2054-01-01
LN_MSV_4033,Massive Borrower 4033,TX,150759,8.30,2024-01-01,2054-01-01
LN_MSV_4034,Massive Borrower 4034,TX,93322,1.20,2024-01-01,2054-01-01
LN_MSV_4035,Massive Borrower 4035,TX,201302,5.10,2024-01-01,2054-01-01
LN_MSV_4036,Massive Borrower 4036,TX,80626,1.80,2024-01-01,2054-01-01
LN_MSV_4037,Massive Borrower 4037,TX,484683,6.50,2024-01-01,2054-01-01
LN_MSV_4038,Massive Borrower 4038,TX,93351,4.10,2024-01-01,2054-01-01
LN_MSV_4039,Massive Borrower 4039,TX,142469,7.80,2024-01-01,2054-01-01
LN_MSV_4040,Massive Borrower 4040,TX,224085,7.90,2024-01-01,2054-01-01
LN_MSV_4041,Massive Borrower 4041,TX,329645,6.20,2024-01-01,2054-01-01
LN_MSV_4042,Massive Borrower 4042,TX,414268,4.00,2024-01-01,2054-01-01
LN_MSV_4043,Massive Borrower 4043,TX,106566,7.50,2024-01-01,2054-01-01
LN_MSV_4044,Massive Borrower 4044,TX,179929,6.90,2024-01-01,2054-01-01
LN_MSV_4045,Massive Borrower 4045,TX,241460,8.50,2024-01-01,2054-01-01
LN_MSV_4046,Massive Borrower 4046,TX,68325,8.00,2024-01-01,2054-01-01
LN_MSV_4047,Massive Borrower 4047,TX,103198,1.30,2024-01-01,2054-01-01
LN_MSV_4048,Massive Borrower 4048,TX,60812,2.00,2024-01-01,2054-01-01
LN_MSV_4049,Massive Borrower 4049,TX,135427,3.60,2024-01-01,2054-01-01
LN_MSV_4050,Massive Borrower 4050,TX,469442,8.60,2024-01-01,2054-01-01
LN_MSV_4051,Massive Borrower 4051,TX,190297,3.90,2024-01-01,2054-01-01
LN_MSV_4052,Massive Borrower 4052,TX,386319,7.30,2024-01-01,2054-01-01
LN_MSV_4053,Massive Borrower 4053,TX,93292,7.70,2024-01-01,2054-01-01
LN_MSV_4054,Massive Borrower 4054,TX,265588,3.90,2024-01-01,2054-01-01
LN_MSV_4055,Massive Borrower 4055,TX,168832,5.10,2024-01-01,2054-01-01
LN_MSV_4056,Massive Borrower 4056,TX,162471,1.40,2024-01-01,2054-01-01
LN_MSV_4057,Massive Borrower 4057,TX,444850,7.20,2024-01-01,2054-01-01
LN_MSV_4058,Massive Borrower 4058,TX,76884,9.00,2024-01-01,2054-01-01
LN_MSV_4059,Massive Borrower 4059,TX,196111,7.00,2024-01-01,2054-01-01
LN_MSV_4060,Massive Borrower 4060,TX,486156,6.10,2024-01-01,2054-01-01
LN_MSV_4061,Massive Borrower 4061,TX,450927,5.10,2024-01-01,2054-01-01
LN_MSV_4062,Massive Borrower 4062,TX,249493,4.20,2024-01-01,2054-01-01
LN_MSV_4063,Massive Borrower 4063,TX,118044,8.30,2024-01-01,2054-01-01
LN_MSV_4064,Massive Borrower 4064,TX,108638,4.00,2024-01-01,2054-01-01
LN_MSV_4065,Massive Borrower 4065,TX,486711,4.90,2024-01-01,2054-01-01
LN_MSV_4066,Massive Borrower 4066,TX,255380,8.70,2024-01-01,2054-01-01
LN_MSV_4067,Massive Borrower 4067,TX,401186,8.60,2024-01-01,2054-01-01
LN_MSV_4068,Massive Borrower 4068,TX,222389,3.10,2024-01-01,2054-01-01
LN_MSV_4069,Massive Borrower 4069,TX,114470,4.00,2024-01-01,2054-01-01
LN_MSV_4070,Massive Borrower 4070,TX,439558,5.10,2024-01-01,2054-01-01
LN_MSV_4071,Massive Borrower 4071,TX,384524,4.10,2024-01-01,2054-01-01
LN_MSV_4072,Massive Borrower 4072,TX,226252,7.10,2024-01-01,2054-01-01
LN_MSV_4073,Massive Borrower 4073,TX,474254,4.00,2024-01-01,2054-01-01
LN_MSV_4074,Massive Borrower 4074,TX,123721,3.20,2024-01-01,2054-01-01
LN_MSV_4075,Massive Borrower 4075,TX,342094,9.70,2024-01-01,2054-01-01
LN_MSV_4076,Massive Borrower 4076,TX,304560,5.20,2024-01-01,2054-01-01
LN_MSV_4077,Massive Borrower 4077,TX,451038,3.50,2024-01-01,2054-01-01
LN_MSV_4078,Massive Borrower 4078,TX,409435,1.10,2024-01-01,2054-01-01
LN_MSV_4079,Massive Borrower 4079,TX,333101,6.10,2024-01-01,2054-01-01
LN_MSV_4080,Massive Borrower 4080,TX,353382,8.60,2024-01-01,2054-01-01
LN_MSV_4081,Massive Borrower 4081,TX,106223,8.60,2024-01-01,2054-01-01
LN_MSV_4082,Massive Borrower 4082,TX,420328,2.30,2024-01-01,2054-01-01
LN_MSV_4083,Massive Borrower 4083,TX,131879,8.50,2024-01-01,2054-01-01
LN_MSV_4084,Massive Borrower 4084,TX,451261,7.70,2024-01-01,2054-01-01
LN_MSV_4085,Massive Borrower 4085,TX,196946,5.90,2024-01-01,2054-01-01
LN_MSV_4086,Massive Borrower 4086,TX,464478,5.80,2024-01-01,2054-01-01
LN_MSV_4087,Massive Borrower 4087,TX,92317,6.40,2024-01-01,2054-01-01
LN_MSV_4088,Massive Borrower 4088,TX,462628,4.70,2024-01-01,2054-01-01
LN_MSV_4089,Massive Borrower 4089,TX,123939,1.30,2024-01-01,2054-01-01
LN_MSV_4090,Massive Borrower 4090,TX,411145,9.40,2024-01-01,2054-01-01
LN_MSV_4091,Massive Borrower 4091,TX,426486,4.20,2024-01-01,2054-01-01
LN_MSV_4092,Massive Borrower 4092,TX,346011,8.50,2024-01-01,2054-01-01
LN_MSV_4093,Massive Borrower 4093,TX,368305,7.90,2024-01-01,2054-01-01
LN_MSV_4094,Massive Borrower 4094,TX,153667,2.10,2024-01-01,2054-01-01
LN_MSV_4095,Massive Borrower 4095,TX,67055,3.70,2024-01-01,2054-01-01
LN_MSV_4096,Massive Borrower 4096,TX,144498,8.90,2024-01-01,2054-01-01
LN_MSV_4097,Massive Borrower 4097,TX,110763,7.80,2024-01-01,2054-01-01
LN_MSV_4098,Massive Borrower 4098,TX,60398,6.10,2024-01-01,2054-01-01
LN_MSV_4099,Massive Borrower 4099,TX,125880,6.10,2024-01-01,2054-01-01
LN_MSV_4100,Massive Borrower 4100,TX,280148,1.60,2024-01-01,2054-01-01
LN_MSV_4101,Massive Borrower 4101,TX,399077,9.40,2024-01-01,2054-01-01
LN_MSV_4102,Massive Borrower 4102,TX,368013,8.80,2024-01-01,2054-01-01
LN_MSV_4103,Massive Borrower 4103,TX,283712,9.70,2024-01-01,2054-01-01
LN_MSV_4104,Massive Borrower 4104,TX,376681,7.60,2024-01-01,2054-01-01
LN_MSV_4105,Massive Borrower 4105,TX,481770,6.70,2024-01-01,2054-01-01
LN_MSV_4106,Massive Borrower 4106,TX,115195,7.40,2024-01-01,2054-01-01
LN_MSV_4107,Massive Borrower 4107,TX,329838,2.60,2024-01-01,2054-01-01
LN_MSV_4108,Massive Borrower 4108,TX,313220,9.80,2024-01-01,2054-01-01
LN_MSV_4109,Massive Borrower 4109,TX,376946,1.20,2024-01-01,2054-01-01
LN_MSV_4110,Massive Borrower 4110,TX,439749,5.70,2024-01-01,2054-01-01
LN_MSV_4111,Massive Borrower 4111,TX,136872,8.50,2024-01-01,2054-01-01
LN_MSV_4112,Massive Borrower 4112,TX,89778,7.60,2024-01-01,2054-01-01
LN_MSV_4113,Massive Borrower 4113,TX,217209,3.10,2024-01-01,2054-01-01
LN_MSV_4114,Massive Borrower 4114,TX,182007,7.10,2024-01-01,2054-01-01
LN_MSV_4115,Massive Borrower 4115,TX,393747,8.10,2024-01-01,2054-01-01
LN_MSV_4116,Massive Borrower 4116,TX,371772,3.30,2024-01-01,2054-01-01
LN_MSV_4117,Massive Borrower 4117,TX,165078,7.90,2024-01-01,2054-01-01
LN_MSV_4118,Massive Borrower 4118,TX,257206,4.70,2024-01-01,2054-01-01
LN_MSV_4119,Massive Borrower 4119,TX,228930,5.10,2024-01-01,2054-01-01
LN_MSV_4120,Massive Borrower 4120,TX,98826,2.70,2024-01-01,2054-01-01
LN_MSV_4121,Massive Borrower 4121,TX,190702,2.80,2024-01-01,2054-01-01
LN_MSV_4122,Massive Borrower 4122,TX,140822,9.00,2024-01-01,2054-01-01
LN_MSV_4123,Massive Borrower 4123,TX,156556,8.70,2024-01-01,2054-01-01
LN_MSV_4124,Massive Borrower 4124,TX,463849,4.20,2024-01-01,2054-01-01
LN_MSV_4125,Massive Borrower 4125,TX,75068,9.30,2024-01-01,2054-01-01
LN_MSV_4126,Massive Borrower 4126,TX,434976,1.60,2024-01-01,2054-01-01
LN_MSV_4127,Massive Borrower 4127,TX,255863,3.60,2024-01-01,2054-01-01
LN_MSV_4128,Massive Borrower 4128,TX,279997,1.40,2024-01-01,2054-01-01
LN_MSV_4129,Massive Borrower 4129,TX,479803,8.40,2024-01-01,2054-01-01
LN_MSV_4130,Massive Borrower 4130,TX,128482,4.20,2024-01-01,2054-01-01
LN_MSV_4131,Massive Borrower 4131,TX,200204,1.70,2024-01-01,2054-01-01
LN_MSV_4132,Massive Borrower 4132,TX,147223,5.30,2024-01-01,2054-01-01
LN_MSV_4133,Massive Borrower 4133,TX,165163,8.40,2024-01-01,2054-01-01
LN_MSV_4134,Massive Borrower 4134,TX,95991,1.90,2024-01-01,2054-01-01
LN_MSV_4135,Massive Borrower 4135,TX,142686,1.30,2024-01-01,2054-01-01
LN_MSV_4136,Massive Borrower 4136,TX,465395,6.00,2024-01-01,2054-01-01
LN_MSV_4137,Massive Borrower 4137,TX,181418,5.10,2024-01-01,2054-01-01
LN_MSV_4138,Massive Borrower 4138,TX,121433,2.10,2024-01-01,2054-01-01
LN_MSV_4139,Massive Borrower 4139,TX,157623,8.00,2024-01-01,2054-01-01
LN_MSV_4140,Massive Borrower 4140,TX,202407,4.80,2024-01-01,2054-01-01
LN_MSV_4141,Massive Borrower 4141,TX,133003,5.10,2024-01-01,2054-01-01
LN_MSV_4142,Massive Borrower 4142,TX,298879,5.10,2024-01-01,2054-01-01
LN_MSV_4143,Massive Borrower 4143,TX,154589,5.70,2024-01-01,2054-01-01
LN_MSV_4144,Massive Borrower 4144,TX,414048,6.80,2024-01-01,2054-01-01
LN_MSV_4145,Massive Borrower 4145,TX,389343,8.10,2024-01-01,2054-01-01
LN_MSV_4146,Massive Borrower 4146,TX,291304,1.60,2024-01-01,2054-01-01
LN_MSV_4147,Massive Borrower 4147,TX,328239,6.40,2024-01-01,2054-01-01
LN_MSV_4148,Massive Borrower 4148,TX,151941,4.70,2024-01-01,2054-01-01
LN_MSV_4149,Massive Borrower 4149,TX,152828,5.40,2024-01-01,2054-01-01
LN_MSV_4150,Massive Borrower 4150,TX,154963,3.30,2024-01-01,2054-01-01
LN_MSV_4151,Massive Borrower 4151,TX,241922,4.10,2024-01-01,2054-01-01
LN_MSV_4152,Massive Borrower 4152,TX,318482,1.80,2024-01-01,2054-01-01
LN_MSV_4153,Massive Borrower 4153,TX,498780,6.60,2024-01-01,2054-01-01
LN_MSV_4154,Massive Borrower 4154,TX,366737,7.20,2024-01-01,2054-01-01
LN_MSV_4155,Massive Borrower 4155,TX,208045,8.00,2024-01-01,2054-01-01
LN_MSV_4156,Massive Borrower 4156,TX,348515,5.80,2024-01-01,2054-01-01
LN_MSV_4157,Massive Borrower 4157,TX,135208,4.00,2024-01-01,2054-01-01
LN_MSV_4158,Massive Borrower 4158,TX,495299,7.60,2024-01-01,2054-01-01
LN_MSV_4159,Massive Borrower 4159,TX,428327,8.90,2024-01-01,2054-01-01
LN_MSV_4160,Massive Borrower 4160,TX,479159,9.60,2024-01-01,2054-01-01
LN_MSV_4161,Massive Borrower 4161,TX,157494,3.80,2024-01-01,2054-01-01
LN_MSV_4162,Massive Borrower 4162,TX,429921,2.80,2024-01-01,2054-01-01
LN_MSV_4163,Massive Borrower 4163,TX,204831,7.10,2024-01-01,2054-01-01
LN_MSV_4164,Massive Borrower 4164,TX,103793,9.80,2024-01-01,2054-01-01
LN_MSV_4165,Massive Borrower 4165,TX,274516,8.50,2024-01-01,2054-01-01
LN_MSV_4166,Massive Borrower 4166,TX,128494,3.80,2024-01-01,2054-01-01
LN_MSV_4167,Massive Borrower 4167,TX,429207,6.30,2024-01-01,2054-01-01
LN_MSV_4168,Massive Borrower 4168,TX,112541,8.10,2024-01-01,2054-01-01
LN_MSV_4169,Massive Borrower 4169,TX,279965,2.70,2024-01-01,2054-01-01
LN_MSV_4170,Massive Borrower 4170,TX,483176,3.30,2024-01-01,2054-01-01
LN_MSV_4171,Massive Borrower 4171,TX,312799,1.40,2024-01-01,2054-01-01
LN_MSV_4172,Massive Borrower 4172,TX,134595,7.80,2024-01-01,2054-01-01
LN_MSV_4173,Massive Borrower 4173,TX,105800,1.20,2024-01-01,2054-01-01
LN_MSV_4174,Massive Borrower 4174,TX,465802,1.00,2024-01-01,2054-01-01
LN_MSV_4175,Massive Borrower 4175,TX,81060,4.20,2024-01-01,2054-01-01
LN_MSV_4176,Massive Borrower 4176,TX,324614,9.00,2024-01-01,2054-01-01
LN_MSV_4177,Massive Borrower 4177,TX,477133,2.40,2024-01-01,2054-01-01
LN_MSV_4178,Massive Borrower 4178,TX,433052,6.00,2024-01-01,2054-01-01
LN_MSV_4179,Massive Borrower 4179,TX,248745,4.20,2024-01-01,2054-01-01
LN_MSV_4180,Massive Borrower 4180,TX,113790,7.30,2024-01-01,2054-01-01
LN_MSV_4181,Massive Borrower 4181,TX,140603,9.70,2024-01-01,2054-01-01
LN_MSV_4182,Massive Borrower 4182,TX,147532,1.00,2024-01-01,2054-01-01
LN_MSV_4183,Massive Borrower 4183,TX,213802,4.40,2024-01-01,2054-01-01
LN_MSV_4184,Massive Borrower 4184,TX,224670,7.50,2024-01-01,2054-01-01
LN_MSV_4185,Massive Borrower 4185,TX,270411,7.00,2024-01-01,2054-01-01
LN_MSV_4186,Massive Borrower 4186,TX,324304,2.10,2024-01-01,2054-01-01
LN_MSV_4187,Massive Borrower 4187,TX,192702,4.40,2024-01-01,2054-01-01
LN_MSV_4188,Massive Borrower 4188,TX,198873,1.80,2024-01-01,2054-01-01
LN_MSV_4189,Massive Borrower 4189,TX,314834,1.00,2024-01-01,2054-01-01
LN_MSV_4190,Massive Borrower 4190,TX,495304,2.00,2024-01-01,2054-01-01
LN_MSV_4191,Massive Borrower 4191,TX,238028,5.50,2024-01-01,2054-01-01
LN_MSV_4192,Massive Borrower 4192,TX,201767,8.70,2024-01-01,2054-01-01
LN_MSV_4193,Massive Borrower 4193,TX,63601,7.00,2024-01-01,2054-01-01
LN_MSV_4194,Massive Borrower 4194,TX,60105,7.80,2024-01-01,2054-01-01
LN_MSV_4195,Massive Borrower 4195,TX,473332,1.20,2024-01-01,2054-01-01
LN_MSV_4196,Massive Borrower 4196,TX,368325,3.00,2024-01-01,2054-01-01
LN_MSV_4197,Massive Borrower 4197,TX,181574,9.10,2024-01-01,2054-01-01
LN_MSV_4198,Massive Borrower 4198,TX,460450,5.50,2024-01-01,2054-01-01
LN_MSV_4199,Massive Borrower 4199,TX,496000,3.60,2024-01-01,2054-01-01
LN_MSV_4200,Massive Borrower 4200,TX,66066,4.10,2024-01-01,2054-01-01
LN_MSV_4201,Massive Borrower 4201,TX,338268,9.30,2024-01-01,2054-01-01
LN_MSV_4202,Massive Borrower 4202,TX,266718,3.50,2024-01-01,2054-01-01
LN_MSV_4203,Massive Borrower 4203,TX,301609,1.30,2024-01-01,2054-01-01
LN_MSV_4204,Massive Borrower 4204,TX,441924,4.90,2024-01-01,2054-01-01
LN_MSV_4205,Massive Borrower 4205,TX,435241,7.40,2024-01-01,2054-01-01
LN_MSV_4206,Massive Borrower 4206,TX,126283,7.50,2024-01-01,2054-01-01
LN_MSV_4207,Massive Borrower 4207,TX,109583,7.80,2024-01-01,2054-01-01
LN_MSV_4208,Massive Borrower 4208,TX,266124,6.30,2024-01-01,2054-01-01
LN_MSV_4209,Massive Borrower 4209,TX,51446,8.50,2024-01-01,2054-01-01
LN_MSV_4210,Massive Borrower 4210,TX,488626,4.50,2024-01-01,2054-01-01
LN_MSV_4211,Massive Borrower 4211,TX,462336,9.40,2024-01-01,2054-01-01
LN_MSV_4212,Massive Borrower 4212,TX,138265,5.60,2024-01-01,2054-01-01
LN_MSV_4213,Massive Borrower 4213,TX,201059,3.60,2024-01-01,2054-01-01
LN_MSV_4214,Massive Borrower 4214,TX,491870,1.20,2024-01-01,2054-01-01
LN_MSV_4215,Massive Borrower 4215,TX,331858,10.00,2024-01-01,2054-01-01
LN_MSV_4216,Massive Borrower 4216,TX,474020,2.90,2024-01-01,2054-01-01
LN_MSV_4217,Massive Borrower 4217,TX,298502,2.00,2024-01-01,2054-01-01
LN_MSV_4218,Massive Borrower 4218,TX,321762,3.30,2024-01-01,2054-01-01
LN_MSV_4219,Massive Borrower 4219,TX,405623,9.90,2024-01-01,2054-01-01
LN_MSV_4220,Massive Borrower 4220,TX,422539,3.90,2024-01-01,2054-01-01
LN_MSV_4221,Massive Borrower 4221,TX,454708,8.30,2024-01-01,2054-01-01
LN_MSV_4222,Massive Borrower 4222,TX,101899,2.30,2024-01-01,2054-01-01
LN_MSV_4223,Massive Borrower 4223,TX,270978,2.10,2024-01-01,2054-01-01
LN_MSV_4224,Massive Borrower 4224,TX,100202,7.50,2024-01-01,2054-01-01
LN_MSV_4225,Massive Borrower 4225,TX,349477,3.80,2024-01-01,2054-01-01
LN_MSV_4226,Massive Borrower 4226,TX,251963,1.30,2024-01-01,2054-01-01
LN_MSV_4227,Massive Borrower 4227,TX,191327,3.30,2024-01-01,2054-01-01
LN_MSV_4228,Massive Borrower 4228,TX,114002,5.80,2024-01-01,2054-01-01
LN_MSV_4229,Massive Borrower 4229,TX,217610,6.90,2024-01-01,2054-01-01
LN_MSV_4230,Massive Borrower 4230,TX,351437,1.80,2024-01-01,2054-01-01
LN_MSV_4231,Massive Borrower 4231,TX,428880,1.60,2024-01-01,2054-01-01
LN_MSV_4232,Massive Borrower 4232,TX,269539,9.20,2024-01-01,2054-01-01
LN_MSV_4233,Massive Borrower 4233,TX,495709,6.60,2024-01-01,2054-01-01
LN_MSV_4234,Massive Borrower 4234,TX,382504,5.40,2024-01-01,2054-01-01
LN_MSV_4235,Massive Borrower 4235,TX,97204,2.10,2024-01-01,2054-01-01
LN_MSV_4236,Massive Borrower 4236,TX,116689,8.10,2024-01-01,2054-01-01
LN_MSV_4237,Massive Borrower 4237,TX,358848,7.70,2024-01-01,2054-01-01
LN_MSV_4238,Massive Borrower 4238,TX,81819,4.40,2024-01-01,2054-01-01
LN_MSV_4239,Massive Borrower 4239,TX,394959,1.40,2024-01-01,2054-01-01
LN_MSV_4240,Massive Borrower 4240,TX,394586,7.10,2024-01-01,2054-01-01
LN_MSV_4241,Massive Borrower 4241,TX,421140,9.60,2024-01-01,2054-01-01
LN_MSV_4242,Massive Borrower 4242,TX,233251,9.80,2024-01-01,2054-01-01
LN_MSV_4243,Massive Borrower 4243,TX,398656,8.70,2024-01-01,2054-01-01
LN_MSV_4244,Massive Borrower 4244,TX,337656,4.80,2024-01-01,2054-01-01
LN_MSV_4245,Massive Borrower 4245,TX,388741,9.00,2024-01-01,2054-01-01
LN_MSV_4246,Massive Borrower 4246,TX,156938,5.90,2024-01-01,2054-01-01
LN_MSV_4247,Massive Borrower 4247,TX,256636,5.70,2024-01-01,2054-01-01
LN_MSV_4248,Massive Borrower 4248,TX,439490,2.50,2024-01-01,2054-01-01
LN_MSV_4249,Massive Borrower 4249,TX,453948,2.20,2024-01-01,2054-01-01
LN_MSV_4250,Massive Borrower 4250,TX,457211,2.80,2024-01-01,2054-01-01
LN_MSV_4251,Massive Borrower 4251,TX,210905,4.70,2024-01-01,2054-01-01
LN_MSV_4252,Massive Borrower 4252,TX,359187,9.50,2024-01-01,2054-01-01
LN_MSV_4253,Massive Borrower 4253,TX,458159,1.10,2024-01-01,2054-01-01
LN_MSV_4254,Massive Borrower 4254,TX,185875,8.70,2024-01-01,2054-01-01
LN_MSV_4255,Massive Borrower 4255,TX,202436,5.80,2024-01-01,2054-01-01
LN_MSV_4256,Massive Borrower 4256,TX,110353,9.40,2024-01-01,2054-01-01
LN_MSV_4257,Massive Borrower 4257,TX,462836,2.50,2024-01-01,2054-01-01
LN_MSV_4258,Massive Borrower 4258,TX,357792,8.10,2024-01-01,2054-01-01
LN_MSV_4259,Massive Borrower 4259,TX,386679,9.90,2024-01-01,2054-01-01
LN_MSV_4260,Massive Borrower 4260,TX,63952,9.20,2024-01-01,2054-01-01
LN_MSV_4261,Massive Borrower 4261,TX,328980,9.40,2024-01-01,2054-01-01
LN_MSV_4262,Massive Borrower 4262,TX,350258,7.90,2024-01-01,2054-01-01
LN_MSV_4263,Massive Borrower 4263,TX,409833,3.10,2024-01-01,2054-01-01
LN_MSV_4264,Massive Borrower 4264,TX,222182,8.50,2024-01-01,2054-01-01
LN_MSV_4265,Massive Borrower 4265,TX,471960,4.70,2024-01-01,2054-01-01
LN_MSV_4266,Massive Borrower 4266,TX,321499,7.10,2024-01-01,2054-01-01
LN_MSV_4267,Massive Borrower 4267,TX,262132,3.80,2024-01-01,2054-01-01
LN_MSV_4268,Massive Borrower 4268,TX,192008,3.90,2024-01-01,2054-01-01
LN_MSV_4269,Massive Borrower 4269,TX,112278,1.80,2024-01-01,2054-01-01
LN_MSV_4270,Massive Borrower 4270,TX,327377,4.90,2024-01-01,2054-01-01
LN_MSV_4271,Massive Borrower 4271,TX,366209,1.90,2024-01-01,2054-01-01
LN_MSV_4272,Massive Borrower 4272,TX,150977,7.30,2024-01-01,2054-01-01
LN_MSV_4273,Massive Borrower 4273,TX,421490,8.40,2024-01-01,2054-01-01
LN_MSV_4274,Massive Borrower 4274,TX,303709,5.50,2024-01-01,2054-01-01
LN_MSV_4275,Massive Borrower 4275,TX,362231,1.40,2024-01-01,2054-01-01
LN_MSV_4276,Massive Borrower 4276,TX,242057,7.90,2024-01-01,2054-01-01
LN_MSV_4277,Massive Borrower 4277,TX,83901,6.50,2024-01-01,2054-01-01
LN_MSV_4278,Massive Borrower 4278,TX,383101,3.60,2024-01-01,2054-01-01
LN_MSV_4279,Massive Borrower 4279,TX,215412,5.40,2024-01-01,2054-01-01
LN_MSV_4280,Massive Borrower 4280,TX,455188,4.40,2024-01-01,2054-01-01
LN_MSV_4281,Massive Borrower 4281,TX,400912,9.50,2024-01-01,2054-01-01
LN_MSV_4282,Massive Borrower 4282,TX,367925,3.60,2024-01-01,2054-01-01
LN_MSV_4283,Massive Borrower 4283,TX,350456,7.10,2024-01-01,2054-01-01
LN_MSV_4284,Massive Borrower 4284,TX,335626,6.90,2024-01-01,2054-01-01
LN_MSV_4285,Massive Borrower 4285,TX,237029,5.40,2024-01-01,2054-01-01
LN_MSV_4286,Massive Borrower 4286,TX,468600,3.60,2024-01-01,2054-01-01
LN_MSV_4287,Massive Borrower 4287,TX,290284,2.70,2024-01-01,2054-01-01
LN_MSV_4288,Massive Borrower 4288,TX,269487,3.20,2024-01-01,2054-01-01
LN_MSV_4289,Massive Borrower 4289,TX,221835,2.60,2024-01-01,2054-01-01
LN_MSV_4290,Massive Borrower 4290,TX,412348,8.50,2024-01-01,2054-01-01
LN_MSV_4291,Massive Borrower 4291,TX,198637,5.90,2024-01-01,2054-01-01
LN_MSV_4292,Massive Borrower 4292,TX,68644,2.90,2024-01-01,2054-01-01
LN_MSV_4293,Massive Borrower 4293,TX,81379,6.50,2024-01-01,2054-01-01
LN_MSV_4294,Massive Borrower 4294,TX,67213,8.40,2024-01-01,2054-01-01
LN_MSV_4295,Massive Borrower 4295,TX,257316,9.10,2024-01-01,2054-01-01
LN_MSV_4296,Massive Borrower 4296,TX,255940,8.60,2024-01-01,2054-01-01
LN_MSV_4297,Massive Borrower 4297,TX,87150,8.30,2024-01-01,2054-01-01
LN_MSV_4298,Massive Borrower 4298,TX,484486,5.60,2024-01-01,2054-01-01
LN_MSV_4299,Massive Borrower 4299,TX,398065,8.70,2024-01-01,2054-01-01
LN_MSV_4300,Massive Borrower 4300,TX,433105,2.30,2024-01-01,2054-01-01
LN_MSV_4301,Massive Borrower 4301,TX,114220,6.00,2024-01-01,2054-01-01
LN_MSV_4302,Massive Borrower 4302,TX,454617,5.10,2024-01-01,2054-01-01
LN_MSV_4303,Massive Borrower 4303,TX,480092,8.80,2024-01-01,2054-01-01
LN_MSV_4304,Massive Borrower 4304,TX,132533,5.20,2024-01-01,2054-01-01
LN_MSV_4305,Massive Borrower 4305,TX,282373,5.80,2024-01-01,2054-01-01
LN_MSV_4306,Massive Borrower 4306,TX,450299,5.00,2024-01-01,2054-01-01
LN_MSV_4307,Massive Borrower 4307,TX,238678,7.70,2024-01-01,2054-01-01
LN_MSV_4308,Massive Borrower 4308,TX,444638,4.10,2024-01-01,2054-01-01
LN_MSV_4309,Massive Borrower 4309,TX,382661,1.40,2024-01-01,2054-01-01
LN_MSV_4310,Massive Borrower 4310,TX,484372,7.10,2024-01-01,2054-01-01
LN_MSV_4311,Massive Borrower 4311,TX,95994,9.30,2024-01-01,2054-01-01
LN_MSV_4312,Massive Borrower 4312,TX,172138,9.50,2024-01-01,2054-01-01
